name,sold_date,price,seller_country,seller_name,product_condition
Konsola do gier PlayStation 4 500GB z dwoma kontrolerami,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,jorgonz-28 (21) 100%,Używany
Przewód zasilający konsoli Sony PlayStation 4 Pro PS4 1TB i dwa kontrolery przetestowane,Sprzedane  25 wrz 2024,"653,88 zł",z: Stany Zjednoczone,"thebeckslv (418) 98,6%",Używany
PLAYSTATION 4 SLIM BOX DAYS OF PLAY EDYCJA LIMITOWANA. Szybka wysyłka.,Sprzedane  25 wrz 2024,"148,93 zł",z: Wielka Brytania,imran1987imran (705) 98%,Używany
Etui zamienne Sony PlayStation 4 PS4 Resident Evil 2 Two - TYLKO ETUI,Sprzedane  25 wrz 2024,"16,34 zł",z: Stany Zjednoczone,stoneypointshop (35) 100%,Używany
Sony PlayStation Pro 4 PS4 500GB CUH-1115A pudełko tylko z wewnętrznym kartonem,Sprzedane  25 wrz 2024,"100,49 zł",z: Stany Zjednoczone,"jerseyrelics (76) 98,5%",Używany
Konsola Sony PlayStation 4 Slim System PS4 500GB Jet Black z kablami - w bardzo dobrym stanie,Sprzedane  25 wrz 2024,"817,20 zł",z: Stany Zjednoczone,"game-smith (1 049) 99,8%",Odnowiony
PDP PlayStation 4 Uniwersalny pilot multimedialny PS4,Sprzedane  25 wrz 2024,"125,62 zł",z: Stany Zjednoczone,"fi5tagon (1 567) 99,4%",Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Days of Play Edition FW 10.50,Sprzedane  24 wrz 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Z kontrolerem i przewodami,Sprzedane  24 wrz 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Sony PlayStation 4 Slim Days of Play edycja limitowana,Sprzedane  25 wrz 2024,"404,61 zł",z: Stany Zjednoczone,basicneeds2 (88) 100%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,greatquailtybuys (3) 100%,Używany
GP2040-CE Breakout Board USB Passhrough Fighting Board do Arcade PC PS4,Sprzedane  25 wrz 2024,"60,32 zł",z: Stany Zjednoczone,misato93 (224) 100%,Używany
Używany PS4 Sony PlayStation 4 Slim 1 TB czarny *tylko konsola * na części,Sprzedane  25 wrz 2024,"273,83 zł",z: Stany Zjednoczone,"franbrownin0 (1 229) 97,6%",Tylko na części
Używany PS4 Sony PlayStation 4 Slim 1 TB czarny *tylko konsola * na części,Sprzedane  25 wrz 2024,"103,05 zł",z: Stany Zjednoczone,"franbrownin0 (1 229) 97,6%",Tylko na części
Konsola Sony PlayStation 4 Pro Marvel's Spider 1 TB edycja limitowana,Sprzedane  25 wrz 2024,"1 021,75 zł",z: Stany Zjednoczone,epoz_0 (6) 100%,Używany
Konsola Sony PlayStation 4 PS4 Slim 1 TB tylko CUH-2015A PRZETESTOWANE OPROGRAMOWANIE UKŁADOWE 9.00,Sprzedane  25 wrz 2024,"1 123,88 zł",z: Stany Zjednoczone,"samedayfastshipping4free (9 092) 98,3%",Używany
NOWOŚĆ Spider-Man Limitowana edycja PlayStation 4 PS4 Pro 1 TB TYLKO SYSTEM KONSOLI,Sprzedane  25 wrz 2024,"1 716,50 zł",z: Stany Zjednoczone,stuffandgames (1 042) 95%,Nowy (inny)
** Kontroler systemu konsoli Sony PlayStation 4 Slim 1 TB i wszystkie kable CUH-2115B,Sprzedane  25 wrz 2024,"429,14 zł",z: Stany Zjednoczone,"mmerc505 (798) 99,3%",Używany
Sony PlayStation 4 500GB,Sprzedane  25 wrz 2024,"286,09 zł",z: Stany Zjednoczone,"joses-64 (126) 92,3%",Używany
Konsola do gier Sony PlayStation 4 500GB - czarna z grami i zestawem słuchawkowym,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,hirshon21 (44) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB tylko czarna CUH-2215B na części lub naprawę,Sprzedane  24 wrz 2024,"163,44 zł",z: Stany Zjednoczone,ginaonel_2 (980) 99%,Tylko na części
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Sony PlayStation 4 Pro DEATH STRANDING LIMITOWANA EDYCJA PS4 Tylko konsola,Sprzedane  26 wrz 2024,"751,97 zł",z: Stany Zjednoczone,"game_force (11 730) 99,8%",Używany
Kontroler bezprzewodowy Sony 20th Anniversary Edition DUALSHOCK 4 PlayStation 4 NOWY,Sprzedane  26 wrz 2024,"1 266,93 zł",z: Stany Zjednoczone,"electronics-store (21 645) 99,2%",Fabrycznie nowy
Konsola Sony PlayStation 4 Slim CUH-2215B czarna na części PS4,Sprzedane  26 wrz 2024,"306,53 zł",z: Stany Zjednoczone,"raddcollectibles (624) 98,7%",Tylko na części
"Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem PRZETESTOWANA, UŻYWANA",Sprzedane  26 wrz 2024,"418,92 zł",z: Stany Zjednoczone,"williesell (2 107) 99,6%",Używany
NBA 2K 22 PlayStation 4 PS4 Oryginalne etui zamienne tylko bez gry,Sprzedane  26 wrz 2024,"45,24 zł",z: Stany Zjednoczone,"mindykeeler7 (3 525) 99,5%",Używany
"PlayStation 4 Black Console Bundle, Controller, 11 Games, HDMI, EX Long USB, PS4",Sprzedane  26 wrz 2024,"689,79 zł",z: Australia,stefxxm (91) 100%,Używany
Konsola PlayStation 4 500GB Limitowana edycja Destiny: Taken King-TESTOWANA (71303),Sprzedane  26 wrz 2024,"228,87 zł",z: Stany Zjednoczone,"richards1888 (17 674) 99,7%",Używany
Konsola Sony PlayStation 4 Pro 2TB 500 Milion edycja limitowana - niebieska,Sprzedane  26 wrz 2024,"1 634,80 zł",z: Stany Zjednoczone,nsomniac247 (116) 100%,Używany
SONY PLAYSTATION 4 PS4 PRO CUH-7215B SYSTEM GIER 1 TB TESTOWANY PAMIĘĆ,Sprzedane  26 wrz 2024,"625,27 zł",z: Stany Zjednoczone,cashcentral (5 301) 100%,Używany
PlayStation 4 Slim Edition 1 TB czarny - CUH-2251B - FW 8.50 z 2 kontrolerami,Sprzedane  25 wrz 2024,"470,01 zł",z: Stany Zjednoczone,arcane-effigies (7) 100%,Używany
Final Fantasy VII PS4 Remake Edycja Deluxe PlayStation 4 Case Art Book Bez gry,Sprzedane  25 wrz 2024,"175,64 zł",z: Stany Zjednoczone,retrogeckogames (2 848) 100%,Używany
Konsola Sony PlayStation 4 Pro Marvel's Spider 1 TB edycja limitowana,Sprzedane  25 wrz 2024,"735,66 zł",z: Stany Zjednoczone,"pilipinopickupper (36) 95,7%",Używany
Konsola PlayStation 4 Slim Edition 500 GB czarna z 1 kontrolerem,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,torierenay (168) 100%,Używany
Tylko na części NIE DZIAŁA Sony PlayStation 4 Pro 1 TB CUH- 7215B Konsola TYLKO,Sprzedane  25 wrz 2024,"253,39 zł",z: Stany Zjednoczone,fallline2001 (1 184) 100%,Tylko na części
Konsola do gier Sony PlayStation 4 500GB - czarny + czarny kontroler Ps4 (przetestowany),Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,"shaunymt0615 (1 106) 99,4%",Używany
Konsola Sony PlayStation 4 Slim 500GB PS4 Uncharted 4 gra wideo w pudełku czarna,Sprzedane  25 wrz 2024,"592,57 zł",z: Stany Zjednoczone,"dillardclint (669) 99,2%",Używany
(MA6) Sony PS4 CUH-7215B 1 TB Konsola do gier wideo PlayStation 4 Pro PRZETESTOWANA,Sprzedane  25 wrz 2024,"653,72 zł",z: Stany Zjednoczone,"quasi098 (113 193) 99,3%",Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  25 wrz 2024,"423,00 zł",z: Stany Zjednoczone,"d_throne (26) 92,9%",Używany
Konsola Sony PlayStation 4 Slim 1 TB - Jet Black - 1 TB UŻYWANA CUH-2115b,Sprzedane  25 wrz 2024,"486,35 zł",z: Stany Zjednoczone,"ceci1973 (1 307) 99,1%",Używany
Konsola PlayStation 4 Pro 1 TB Red Dead Redemption 2 Pakiet systemów gier wideo,Sprzedane  25 wrz 2024,"1 096,42 zł",z: Stany Zjednoczone,"eflipstuff (7 214) 98,7%",Używany
Pakiet 8 niestandardowych etui Steelbook do min955609,Sprzedane  25 wrz 2024,"1 348,71 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Call Of Duty Black Ops 3 - PlayStation PS4 Steelbook Case TYLKO (BEZ PŁYTY / WKŁADKI),Sprzedane  25 wrz 2024,"50,22 zł",z: Stany Zjednoczone,bluegrass_retro_gaming (155) 100%,Używany
Konsola Sony PlayStation 4 PS4 Slim Days of Play limitowana edycja 1 TB w pudełku,Sprzedane  25 wrz 2024,"873,30 zł",z: Wielka Brytania,retromerk (417) 100%,Używany
Zestaw słuchawkowy do gier Turtle Beach Recon 70X do konsoli Xbox One - biały/zielony - nieskazitelny,Sprzedane  25 wrz 2024,"92,42 zł",z: Wielka Brytania,"stockmustgo (80 821) 98,7%",Odnowiony
PS4Slim CUH-2202B Console PlayStation 4 (Console Only),Sprzedane  25 wrz 2024,"217,16 zł",z: Australia,nymeus_star (562) 100%,Używany
Sony PlayStation 4 Kamera VR wersja 2 PSVR V2 CUH-ZEY2 Czujnik ruchu (bez podstawki),Sprzedane  25 wrz 2024,"85,58 zł",z: Wielka Brytania,"cold.breeze01 (5 216) 99,2%",Używany
Kontroler konsoli Sony PlayStation 4 Slim 1 TB i przewody przetestowane PS4 czarny,Sprzedane  25 wrz 2024,"531,27 zł",z: Stany Zjednoczone,"thebeckslv (418) 98,6%",Używany
Konsola do gier PlayStation 4 500GB z dwoma kontrolerami,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,jorgonz-28 (21) 100%,Używany
Przewód zasilający konsoli Sony PlayStation 4 Pro PS4 1TB i dwa kontrolery przetestowane,Sprzedane  25 wrz 2024,"653,88 zł",z: Stany Zjednoczone,"thebeckslv (418) 98,6%",Używany
PLAYSTATION 4 SLIM BOX DAYS OF PLAY EDYCJA LIMITOWANA. Szybka wysyłka.,Sprzedane  25 wrz 2024,"148,93 zł",z: Wielka Brytania,imran1987imran (705) 98%,Używany
Etui zamienne Sony PlayStation 4 PS4 Resident Evil 2 Two - TYLKO ETUI,Sprzedane  25 wrz 2024,"16,34 zł",z: Stany Zjednoczone,stoneypointshop (35) 100%,Używany
Sony PlayStation Pro 4 PS4 500GB CUH-1115A pudełko tylko z wewnętrznym kartonem,Sprzedane  25 wrz 2024,"100,49 zł",z: Stany Zjednoczone,"jerseyrelics (76) 98,5%",Używany
Konsola Sony PlayStation 4 Slim System PS4 500GB Jet Black z kablami - w bardzo dobrym stanie,Sprzedane  25 wrz 2024,"817,20 zł",z: Stany Zjednoczone,"game-smith (1 049) 99,8%",Odnowiony
PDP PlayStation 4 Uniwersalny pilot multimedialny PS4,Sprzedane  25 wrz 2024,"125,62 zł",z: Stany Zjednoczone,"fi5tagon (1 567) 99,4%",Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Days of Play Edition FW 10.50,Sprzedane  24 wrz 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Z kontrolerem i przewodami,Sprzedane  24 wrz 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Sony PlayStation 4 Slim Days of Play edycja limitowana,Sprzedane  25 wrz 2024,"404,61 zł",z: Stany Zjednoczone,basicneeds2 (88) 100%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,greatquailtybuys (3) 100%,Używany
GP2040-CE Breakout Board USB Passhrough Fighting Board do Arcade PC PS4,Sprzedane  25 wrz 2024,"60,32 zł",z: Stany Zjednoczone,misato93 (224) 100%,Używany
Używany PS4 Sony PlayStation 4 Slim 1 TB czarny *tylko konsola * na części,Sprzedane  25 wrz 2024,"273,83 zł",z: Stany Zjednoczone,"franbrownin0 (1 229) 97,6%",Tylko na części
Używany PS4 Sony PlayStation 4 Slim 1 TB czarny *tylko konsola * na części,Sprzedane  25 wrz 2024,"103,05 zł",z: Stany Zjednoczone,"franbrownin0 (1 229) 97,6%",Tylko na części
Konsola Sony PlayStation 4 Pro Marvel's Spider 1 TB edycja limitowana,Sprzedane  25 wrz 2024,"1 021,75 zł",z: Stany Zjednoczone,epoz_0 (6) 100%,Używany
Konsola Sony PlayStation 4 PS4 Slim 1 TB tylko CUH-2015A PRZETESTOWANE OPROGRAMOWANIE UKŁADOWE 9.00,Sprzedane  25 wrz 2024,"1 123,88 zł",z: Stany Zjednoczone,"samedayfastshipping4free (9 092) 98,3%",Używany
NOWOŚĆ Spider-Man Limitowana edycja PlayStation 4 PS4 Pro 1 TB TYLKO SYSTEM KONSOLI,Sprzedane  25 wrz 2024,"1 716,50 zł",z: Stany Zjednoczone,stuffandgames (1 042) 95%,Nowy (inny)
** Kontroler systemu konsoli Sony PlayStation 4 Slim 1 TB i wszystkie kable CUH-2115B,Sprzedane  25 wrz 2024,"429,14 zł",z: Stany Zjednoczone,"mmerc505 (798) 99,3%",Używany
Sony PlayStation 4 500GB,Sprzedane  25 wrz 2024,"286,09 zł",z: Stany Zjednoczone,"joses-64 (126) 92,3%",Używany
Konsola do gier Sony PlayStation 4 500GB - czarna z grami i zestawem słuchawkowym,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,hirshon21 (44) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB tylko czarna CUH-2215B na części lub naprawę,Sprzedane  24 wrz 2024,"163,44 zł",z: Stany Zjednoczone,ginaonel_2 (980) 99%,Tylko na części
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Konsola Sony PS4 PRO 1TB - czarna - z dwoma kontrolerami,Sprzedane  26 wrz 2024,"770,60 zł",z: Wielka Brytania,"eazyelectronicsltd (231) 99,5%",Używany
Konsola Sony PlayStation 4 Pro 1 TB czarna CUH-7015B PS4 pilot gry,Sprzedane  26 wrz 2024,"559,43 zł",z: Stany Zjednoczone,mendbymont (68) 100%,Używany
Konsola Sony PlayStation 4 500GB - czarna z 8 grami - bezprzewodowy pilot działa,Sprzedane  26 wrz 2024,"347,40 zł",z: Stany Zjednoczone,"scctowndaddy (2 926) 99,5%",Używany
Sony PlayStation 4 Pro DEATH STRANDING LIMITOWANA EDYCJA PS4 Tylko konsola,Sprzedane  26 wrz 2024,"751,97 zł",z: Stany Zjednoczone,"game_force (11 730) 99,8%",Używany
Kontroler bezprzewodowy Sony 20th Anniversary Edition DUALSHOCK 4 PlayStation 4 NOWY,Sprzedane  26 wrz 2024,"1 266,93 zł",z: Stany Zjednoczone,"electronics-store (21 645) 99,2%",Fabrycznie nowy
Konsola Sony PlayStation 4 Slim CUH-2215B czarna na części PS4,Sprzedane  26 wrz 2024,"306,53 zł",z: Stany Zjednoczone,"raddcollectibles (624) 98,7%",Tylko na części
"Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem PRZETESTOWANA, UŻYWANA",Sprzedane  26 wrz 2024,"418,92 zł",z: Stany Zjednoczone,"williesell (2 107) 99,6%",Używany
NBA 2K 22 PlayStation 4 PS4 Oryginalne etui zamienne tylko bez gry,Sprzedane  26 wrz 2024,"45,24 zł",z: Stany Zjednoczone,"mindykeeler7 (3 525) 99,5%",Używany
"PlayStation 4 Black Console Bundle, Controller, 11 Games, HDMI, EX Long USB, PS4",Sprzedane  26 wrz 2024,"689,79 zł",z: Australia,stefxxm (91) 100%,Używany
Konsola PlayStation 4 500GB Limitowana edycja Destiny: Taken King-TESTOWANA (71303),Sprzedane  26 wrz 2024,"228,87 zł",z: Stany Zjednoczone,"richards1888 (17 674) 99,7%",Używany
Konsola Sony PlayStation 4 Pro 2TB 500 Milion edycja limitowana - niebieska,Sprzedane  26 wrz 2024,"1 634,80 zł",z: Stany Zjednoczone,nsomniac247 (116) 100%,Używany
SONY PLAYSTATION 4 PS4 PRO CUH-7215B SYSTEM GIER 1 TB TESTOWANY PAMIĘĆ,Sprzedane  26 wrz 2024,"625,27 zł",z: Stany Zjednoczone,cashcentral (5 301) 100%,Używany
PlayStation 4 Slim Edition 1 TB czarny - CUH-2251B - FW 8.50 z 2 kontrolerami,Sprzedane  25 wrz 2024,"470,01 zł",z: Stany Zjednoczone,arcane-effigies (7) 100%,Używany
Final Fantasy VII PS4 Remake Edycja Deluxe PlayStation 4 Case Art Book Bez gry,Sprzedane  25 wrz 2024,"175,64 zł",z: Stany Zjednoczone,retrogeckogames (2 848) 100%,Używany
Konsola Sony PlayStation 4 Pro Marvel's Spider 1 TB edycja limitowana,Sprzedane  25 wrz 2024,"735,66 zł",z: Stany Zjednoczone,"pilipinopickupper (36) 95,7%",Używany
Konsola PlayStation 4 Slim Edition 500 GB czarna z 1 kontrolerem,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,torierenay (168) 100%,Używany
Tylko na części NIE DZIAŁA Sony PlayStation 4 Pro 1 TB CUH- 7215B Konsola TYLKO,Sprzedane  25 wrz 2024,"253,39 zł",z: Stany Zjednoczone,fallline2001 (1 184) 100%,Tylko na części
Konsola do gier Sony PlayStation 4 500GB - czarny + czarny kontroler Ps4 (przetestowany),Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,"shaunymt0615 (1 106) 99,4%",Używany
Konsola Sony PlayStation 4 Slim 500GB PS4 Uncharted 4 gra wideo w pudełku czarna,Sprzedane  25 wrz 2024,"592,57 zł",z: Stany Zjednoczone,"dillardclint (669) 99,2%",Używany
(MA6) Sony PS4 CUH-7215B 1 TB Konsola do gier wideo PlayStation 4 Pro PRZETESTOWANA,Sprzedane  25 wrz 2024,"653,72 zł",z: Stany Zjednoczone,"quasi098 (113 193) 99,3%",Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  25 wrz 2024,"423,00 zł",z: Stany Zjednoczone,"d_throne (26) 92,9%",Używany
Konsola Sony PlayStation 4 Slim 1 TB - Jet Black - 1 TB UŻYWANA CUH-2115b,Sprzedane  25 wrz 2024,"486,35 zł",z: Stany Zjednoczone,"ceci1973 (1 307) 99,1%",Używany
Konsola PlayStation 4 Pro 1 TB Red Dead Redemption 2 Pakiet systemów gier wideo,Sprzedane  25 wrz 2024,"1 096,42 zł",z: Stany Zjednoczone,"eflipstuff (7 214) 98,7%",Używany
Pakiet 8 niestandardowych etui Steelbook do min955609,Sprzedane  25 wrz 2024,"1 348,71 zł",z: Stany Zjednoczone,"gameracks (589) 99,3%",Fabrycznie nowy
Call Of Duty Black Ops 3 - PlayStation PS4 Steelbook Case TYLKO (BEZ PŁYTY / WKŁADKI),Sprzedane  25 wrz 2024,"50,22 zł",z: Stany Zjednoczone,bluegrass_retro_gaming (155) 100%,Używany
Konsola Sony PlayStation 4 PS4 Slim Days of Play limitowana edycja 1 TB w pudełku,Sprzedane  25 wrz 2024,"873,30 zł",z: Wielka Brytania,retromerk (417) 100%,Używany
Zestaw słuchawkowy do gier Turtle Beach Recon 70X do konsoli Xbox One - biały/zielony - nieskazitelny,Sprzedane  25 wrz 2024,"92,42 zł",z: Wielka Brytania,"stockmustgo (80 821) 98,7%",Odnowiony
PS4Slim CUH-2202B Console PlayStation 4 (Console Only),Sprzedane  25 wrz 2024,"217,16 zł",z: Australia,nymeus_star (562) 100%,Używany
Sony PlayStation 4 Kamera VR wersja 2 PSVR V2 CUH-ZEY2 Czujnik ruchu (bez podstawki),Sprzedane  25 wrz 2024,"85,58 zł",z: Wielka Brytania,"cold.breeze01 (5 216) 99,2%",Używany
Kontroler konsoli Sony PlayStation 4 Slim 1 TB i przewody przetestowane PS4 czarny,Sprzedane  25 wrz 2024,"531,27 zł",z: Stany Zjednoczone,"thebeckslv (418) 98,6%",Używany
Konsola do gier PlayStation 4 500GB z dwoma kontrolerami,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,jorgonz-28 (21) 100%,Używany
Przewód zasilający konsoli Sony PlayStation 4 Pro PS4 1TB i dwa kontrolery przetestowane,Sprzedane  25 wrz 2024,"653,88 zł",z: Stany Zjednoczone,"thebeckslv (418) 98,6%",Używany
PLAYSTATION 4 SLIM BOX DAYS OF PLAY EDYCJA LIMITOWANA. Szybka wysyłka.,Sprzedane  25 wrz 2024,"148,93 zł",z: Wielka Brytania,imran1987imran (705) 98%,Używany
Etui zamienne Sony PlayStation 4 PS4 Resident Evil 2 Two - TYLKO ETUI,Sprzedane  25 wrz 2024,"16,34 zł",z: Stany Zjednoczone,stoneypointshop (35) 100%,Używany
Sony PlayStation Pro 4 PS4 500GB CUH-1115A pudełko tylko z wewnętrznym kartonem,Sprzedane  25 wrz 2024,"100,49 zł",z: Stany Zjednoczone,"jerseyrelics (76) 98,5%",Używany
Konsola Sony PlayStation 4 Slim System PS4 500GB Jet Black z kablami - w bardzo dobrym stanie,Sprzedane  25 wrz 2024,"817,20 zł",z: Stany Zjednoczone,"game-smith (1 049) 99,8%",Odnowiony
PDP PlayStation 4 Uniwersalny pilot multimedialny PS4,Sprzedane  25 wrz 2024,"125,62 zł",z: Stany Zjednoczone,"fi5tagon (1 567) 99,4%",Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Days of Play Edition FW 10.50,Sprzedane  24 wrz 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB CUH-2215B Z kontrolerem i przewodami,Sprzedane  24 wrz 2024,"531,27 zł",z: Stany Zjednoczone,wewearpieces1 (60) 100%,Używany
Sony PlayStation 4 Slim Days of Play edycja limitowana,Sprzedane  25 wrz 2024,"404,61 zł",z: Stany Zjednoczone,basicneeds2 (88) 100%,Używany
Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem - czarna,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,greatquailtybuys (3) 100%,Używany
GP2040-CE Breakout Board USB Passhrough Fighting Board do Arcade PC PS4,Sprzedane  25 wrz 2024,"60,32 zł",z: Stany Zjednoczone,misato93 (224) 100%,Używany
Używany PS4 Sony PlayStation 4 Slim 1 TB czarny *tylko konsola * na części,Sprzedane  25 wrz 2024,"273,83 zł",z: Stany Zjednoczone,"franbrownin0 (1 229) 97,6%",Tylko na części
Używany PS4 Sony PlayStation 4 Slim 1 TB czarny *tylko konsola * na części,Sprzedane  25 wrz 2024,"103,05 zł",z: Stany Zjednoczone,"franbrownin0 (1 229) 97,6%",Tylko na części
Konsola Sony PlayStation 4 Pro Marvel's Spider 1 TB edycja limitowana,Sprzedane  25 wrz 2024,"1 021,75 zł",z: Stany Zjednoczone,epoz_0 (6) 100%,Używany
Konsola Sony PlayStation 4 PS4 Slim 1 TB tylko CUH-2015A PRZETESTOWANE OPROGRAMOWANIE UKŁADOWE 9.00,Sprzedane  25 wrz 2024,"1 123,88 zł",z: Stany Zjednoczone,"samedayfastshipping4free (9 092) 98,3%",Używany
NOWOŚĆ Spider-Man Limitowana edycja PlayStation 4 PS4 Pro 1 TB TYLKO SYSTEM KONSOLI,Sprzedane  25 wrz 2024,"1 716,50 zł",z: Stany Zjednoczone,stuffandgames (1 042) 95%,Nowy (inny)
** Kontroler systemu konsoli Sony PlayStation 4 Slim 1 TB i wszystkie kable CUH-2115B,Sprzedane  25 wrz 2024,"429,14 zł",z: Stany Zjednoczone,"mmerc505 (798) 99,3%",Używany
Sony PlayStation 4 500GB,Sprzedane  25 wrz 2024,"286,09 zł",z: Stany Zjednoczone,"joses-64 (126) 92,3%",Używany
Konsola do gier Sony PlayStation 4 500GB - czarna z grami i zestawem słuchawkowym,Sprzedane  25 wrz 2024,"408,70 zł",z: Stany Zjednoczone,hirshon21 (44) 100%,Używany
Konsola Sony PlayStation 4 Slim 1 TB tylko czarna CUH-2215B na części lub naprawę,Sprzedane  24 wrz 2024,"163,44 zł",z: Stany Zjednoczone,ginaonel_2 (980) 99%,Tylko na części
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Shop on eBay,N/A,N/A,N/A,N/A,Brand New
Sony PlayStation 4 Pro DEATH STRANDING LIMITOWANA EDYCJA PS4 Tylko konsola,Sprzedane  26 wrz 2024,"751,97 zł",z: Stany Zjednoczone,"game_force (11 730) 99,8%",Używany
Kontroler bezprzewodowy Sony 20th Anniversary Edition DUALSHOCK 4 PlayStation 4 NOWY,Sprzedane  26 wrz 2024,"1 266,93 zł",z: Stany Zjednoczone,"electronics-store (21 645) 99,2%",Fabrycznie nowy
Konsola Sony PlayStation 4 Slim CUH-2215B czarna na części PS4,Sprzedane  26 wrz 2024,"306,53 zł",z: Stany Zjednoczone,"raddcollectibles (624) 98,7%",Tylko na części
"Konsola do gier Sony PlayStation 4 Slim 500GB z kontrolerem PRZETESTOWANA, UŻYWANA",Sprzedane  26 wrz 2024,"418,92 zł",z: Stany Zjednoczone,"williesell (2 107) 99,6%",Używany
NBA 2K 22 PlayStation 4 PS4 Oryginalne etui zamienne tylko bez gry,Sprzedane  26 wrz 2024,"45,24 zł",z: Stany Zjednoczone,"mindykeeler7 (3 525) 99,5%",Używany
"PlayStation 4 Black Console Bundle, Controller, 11 Games, HDMI, EX Long USB, PS4",Sprzedane  26 wrz 2024,"689,79 zł",z: Australia,stefxxm (91) 100%,Używany
Konsola PlayStation 4 500GB Limitowana edycja Destiny: Taken King-TESTOWANA (71303),Sprzedane  26 wrz 2024,"228,87 zł",z: Stany Zjednoczone,"richards1888 (17 674) 99,7%",Używany
Konsola Sony PlayStation 4 Pro 2TB 500 Milion edycja limitowana - niebieska,Sprzedane  26 wrz 2024,"1 634,80 zł",z: Stany Zjednoczone,nsomniac247 (116) 100%,Używany
